"time"	"s.est"	"s.lower"	"s.upper"	"v.est"	"v.lower"	"v.upper"
41	109.946742429514	88.461129824584	130.648824576036	27.2181862758678	8.11864740010396	51.8300133861445
43	133.367749091966	112.21744643873	154.172542666297	17.1529562405618	4.32991182714985	35.9390425395887
45	117.054403012429	95.6867731597352	137.536346035338	24.3131996416939	6.89898607140266	48.2560680412405
47	143.672399009071	121.258602049712	164.545958728873	25.676102364514	7.65438274777244	50.2498551001065
49	136.413430493657	112.591641537636	158.973016504119	37.4764269044183	13.4430239460961	65.4691741891987
51	106.809061955529	84.9086317786065	127.549138849708	29.3346689899891	9.19992943073507	54.855694516321
53	117.212887710726	94.1154336595865	139.591157089923	36.1968532674448	12.989021110195	63.9007126851998
55	128.082225268239	107.414622242649	149.044486216218	15.1085514913123	3.73614010914192	32.6596885196816
57	126.094491742695	102.487653049877	149.521765641923	39.4708723543413	14.3085305214671	68.3055172210626
59	138.039415738441	115.680857567613	158.672815349874	24.229791117043	6.82463765383393	48.4061146824295
61	143.84265024666	119.142771149142	168.326308385212	47.8457034525817	19.7903409269346	78.5628193308084
63	131.136860441123	108.566968707472	152.840311223428	30.4461676293284	9.67885240368662	56.4204611248072
65	115.922824647954	92.5105712664859	140.069950344955	47.0479740745367	19.585143765595	76.8104164807863
67	120.721154240517	95.8890436503095	145.798983112292	55.696634897792	26.2903538564953	87.7525927876784
69	124.899218544324	101.82610874875	147.362955424334	34.2224229700079	11.4941193196878	61.9909062729134
71	126.925054631646	103.198158672609	149.385814113245	37.7818339117873	13.5784442835006	66.781881751736
73	102.057228100272	79.5753203482491	124.147482351734	35.6177352764171	12.458999803007	63.1912670492896
75	129.617388446283	107.530864868387	150.473838447144	27.497284839393	8.18560561425489	52.5031241999174
77	112.877639219225	91.5613453691571	133.348386065164	24.9180166785969	7.12088535749145	48.4859097933315
79	113.781934163171	91.0872112928656	135.790625241669	33.4635561743695	11.1945093119608	60.4661073751565
81	121.474237393837	99.7848118036383	141.654064519373	23.9447973020433	6.85707356004422	47.4387695327842
83	114.636270170328	91.5582532564808	137.651898882109	42.8564683138976	16.7998482491287	71.5936827396159
85	112.352327874839	89.4764996138302	134.547017816738	36.7390286618576	13.1903317675556	64.7798133548236
87	155.397734643062	129.497328906969	180.827422108733	52.5680538581062	23.039922609546	84.211147559154
89	114.525203214692	92.7744666130632	135.991172381184	30.2076613203454	9.43561166759712	56.152171527316
91	148.330970954311	126.268176739137	169.37462535205	22.9597847933616	6.40659337654829	46.0629430210102
93	134.026109376343	111.5031956967	155.423138250703	26.8007176382131	7.6483208072305	52.1796241966472
95	125.934215928849	105.007671445195	147.213558392638	14.4576638652123	3.49072001775693	31.9326737071221
97	122.118148049786	98.3666148353407	145.903899291074	43.459760475477	17.0879995227795	72.9754084753171
99	122.60794078266	98.9349547009329	145.476216896047	40.3393772850079	15.1692430136534	69.3221984476126
101	157.408440974886	133.560700522845	179.605208340031	32.4040260420838	10.4433684170865	59.6443137390761
103	112.882516067648	90.9068572721554	133.816103060007	27.2806235442022	8.30133534594257	51.9006180953387
105	118.325723727345	94.3359159761236	142.600768405693	49.9984046315007	21.7321023299764	80.1412748714519
107	117.767374508632	94.0577401407999	140.260618932505	38.8892817627116	14.3740209824913	67.782577228499
109	115.201321026205	93.4263482177719	135.762035813096	28.4172698552998	8.71477321511096	53.6322361472819
111	120.71226857046	99.6918483541161	140.654623290163	21.1231724652577	5.85606846959938	42.8379433354864
113	118.951385307026	98.4300318518685	138.923983896204	20.1457592033954	5.40325582084436	40.7645099497361
115	129.181516752239	107.848260640591	149.176356022129	18.9704594858114	4.94802162634998	39.4998237934403
117	109.251084628699	87.0926509083934	130.955948199703	35.4062135068618	12.5952474015222	62.2588434042357
119	109.658235558747	88.8276674659998	129.873742179846	21.7214964202722	6.05804668745218	43.5982226085536
121	116.369880277368	94.8252390737666	136.721048593487	25.1961321249708	7.33639385382178	49.2685046104879
123	110.662516221351	88.0637504638653	132.33053457365	36.6660952920142	13.5031248810477	64.4551521287903
125	137.950639629694	113.457878734501	161.896712181265	42.0321012831705	16.0729891653557	71.953675193422
127	120.796611538971	97.0414001803348	144.207261837173	43.6415608262349	17.1099238184616	73.1753626941064
129	114.637142359322	91.9386162536233	136.846566413899	34.9593404407357	11.9902691992201	61.7551156273518
131	119.091324636762	95.763193694218	142.252559933369	42.4942563444612	16.5369318270577	71.4237526185176
133	118.47108978495	93.2307176056425	144.380054110121	74.4652301083122	41.9263321994545	107.382636494693
135	138.763949017405	115.363811350523	160.780989602693	34.4607475935462	11.5995479137039	62.6562674189853
137	116.360698325378	92.2206922155547	140.460674956519	51.7346856567412	23.1392084057429	82.8532728790391
139	103.589499399709	80.7899762157025	127.205258617664	44.7301975129645	18.115098884355	74.3327925165324
141	92.3394056656003	69.8075319820778	115.442407389705	46.389406661646	19.5329286254465	76.0736792119454
143	105.761379223185	83.7338902513409	127.299244023737	33.5655020471238	11.3725520900291	60.8804372146444
145	114.619754776758	92.9949788533098	135.027997207307	25.558230319839	7.60267381971876	49.2956688305132
147	115.308139507752	92.0390961857892	138.368603851113	43.2781409189186	17.2459870910772	72.6099195406951
149	112.378819222189	90.1419053632336	134.162380334348	33.8390895761223	11.7051039646063	60.6341305681657
151	140.654077049337	116.672717255565	163.390340580283	38.2394201261571	13.9714330919898	67.0630399030068
153	106.170623322191	85.349524489977	126.331341777871	24.7300804389812	7.07895296122472	48.0240613758004
155	142.262072676757	116.824748562322	168.37413277334	68.9778218057294	36.1763002169551	101.558467715814
157	130.941546577366	106.370502257207	155.239393688748	51.9226857670918	22.8047501530788	82.6270835133228
159	138.298940900404	115.030436460515	159.939624581634	30.4231485681432	9.23944753627917	57.063880316166
161	106.89905727507	84.8674705080096	128.838671041689	34.9262678768786	12.0929892538222	62.142061587251
163	121.386234930915	96.7239427073502	146.747124965136	55.9441744700347	25.9499659227401	87.7754319831969
165	114.361057498419	90.9601895901431	137.256891416128	43.2913425180839	17.195963652119	72.9743726642726
167	121.500965290274	98.8564285793752	143.102601892033	31.5037972347508	9.92423723946195	58.0365437083032
169	94.2272473144357	73.0418917477893	113.997177999863	27.1867915042966	8.44257426207279	52.0014861342406
171	119.010099779564	95.8259344530119	140.866295774767	34.8953071691062	12.0882885753627	62.6776473384704
173	141.098201101179	118.773529586175	162.152889333442	29.128952948977	9.3700968093382	54.8053333141595
175	104.944263352158	83.1530245226176	126.235986727322	34.0747951695402	11.8436312406743	61.3709642653797
177	132.505833332184	107.684210759916	156.771461239333	46.471806223212	19.0135028776906	76.7389000054358
179	136.079406906458	114.817731052727	156.751350019037	18.5884998053412	4.81998225410571	39.2374111635147
181	130.844962353399	107.157406021438	153.697828579954	37.3052924054964	13.1696430444724	65.6412859797388
183	125.02307679204	102.612441306491	146.202541164136	29.2529833200805	8.96708227985497	55.0535611884207
186.833333333333	129.934731875531	105.769695360673	153.717839898599	42.0274440826103	16.0435849175105	71.7053591064109
188.833333333333	101.254764683004	80.314622696903	121.992679804102	28.2205730059217	8.55280424141068	53.008287824546
190.833333333333	124.281857725293	99.2514014634373	149.799850500844	61.5640615223024	30.4149455794608	93.3690486519547
192.833333333333	127.301399329894	104.850268371886	148.081874699874	27.7452273545187	8.34172663698608	53.9293539465566
194.833333333333	136.823037850331	114.512481980891	157.682939011	24.5104902294281	7.12650805622755	48.4192882497862
196.833333333333	123.951060206298	99.0165698085633	149.310985863012	60.1637083113882	29.8745249100679	92.0579204844375
198.833333333333	112.8983230993	91.9771196644632	133.332142334126	24.9039301629448	7.18921308053673	48.6828099554648
200.833333333333	128.36639775016	105.731302870031	149.779245160474	29.0089200471384	8.8164085495634	54.9349599774005
202.833333333333	170.018647968601	145.487772901433	193.350770449348	37.9752231899574	13.4933380653413	67.2482848813312
204.833333333333	144.232545087383	122.484640778312	164.641470016777	22.9527168191053	6.36501448603052	45.9836776075507
206.833333333333	149.133368021619	124.234569824767	172.877048320849	42.667647868112	16.3758704248333	72.4144119135663
208.833333333333	134.523779538674	112.796718866532	155.269012222949	26.3448863921161	7.87475957532043	50.6773896371956
210.833333333333	143.527595508884	117.821605797757	168.956802992235	55.9907200857228	25.9566702757512	88.1652482451345
212.833333333333	105.162807276513	83.4794021189406	126.480130715633	32.0128771945224	10.5901333238004	58.5015830080681
215.833333333333	118.243403463615	94.8156704936787	140.804886569887	37.7058886309163	13.5073757423178	66.2319534062951
217.833333333333	104.433050664789	83.8465703594308	124.480294878672	24.6046760829162	7.01014207097271	48.0856465195801
219.833333333333	133.108485906842	109.97149384363	155.73297512491	37.1144336583553	13.1196133817027	65.5170068042588
221.833333333333	113.821050646975	92.1089810343281	134.080544084564	25.4484133312504	7.56507998724786	49.5940406838315
223.833333333333	143.440576473122	121.171415450687	164.000387333976	22.3921421686264	6.2359077806405	45.1709531519147
225.833333333333	124.45947866355	101.662421879099	146.363395678344	33.7187456978885	11.0010901194559	61.4677279421555
227.833333333333	128.262991886161	105.89740413373	149.382559266962	29.0443456647943	8.79302102772601	54.4925410820538
229.833333333333	112.747479822062	89.2746527021781	136.496331222169	46.8983535913735	19.588241124857	77.4316827533276
231.833333333333	137.217729092742	115.062673047594	157.620298670373	24.7946818267903	7.06516490804496	48.8400118671211
233.833333333333	118.528372932904	96.7763663071632	139.35224348221	26.8695764158289	8.0584982825455	51.2857329010168
235.833333333333	126.090513232768	103.405441595322	147.775483766858	30.5743356845864	9.86046533362671	57.0002127462521
237.833333333333	142.642631805735	117.761604801436	166.307566940033	47.0967339245427	19.6048329457875	77.5386205674178
239.833333333333	115.815217226405	93.4245753332965	137.50985509842	34.2383640725116	11.659062330613	61.3357159077726
241.833333333333	119.827495278272	94.9774705838539	144.953907967838	57.3587543780769	27.5389732353717	88.3495223035044
243.833333333333	134.583557209551	112.45178492648	155.919971881495	31.062467740858	9.69828294202209	57.5138310567809
245.833333333333	125.192849086883	99.87847179299	151.36668878507	70.878856267217	39.0296199707298	103.631207243737
247.833333333333	151.528239057533	126.916925817696	175.397335989228	41.450152045058	15.6759139182585	70.5492839206324
249.833333333333	131.801478156883	108.130977329995	154.69794946681	38.0742633021927	13.3184549255974	67.3157859175987
251.833333333333	138.078995202177	115.707855634558	159.686988632233	28.492541176998	8.92965453122077	53.7468687632331
253.833333333333	153.556128291596	129.260601040514	176.268363984149	36.8082969682307	13.0997437092792	65.3685841151542
255.833333333333	116.711152667351	92.216262854437	142.047329152321	57.5479926439218	27.3797089594113	88.7958827076102
257.833333333333	138.007482969062	113.776377351939	161.102918778265	41.9344266172557	16.159010804886	71.7646876749047
259.833333333333	127.119772970917	104.077352399948	150.071868444547	36.9463919180609	12.9407472859869	65.6721107106777
261.833333333333	118.075463768084	94.9919586270674	140.119875385827	34.7900667192929	11.6831146176734	62.7948501785649
263.833333333333	134.517410812028	109.941101801479	160.259994175229	56.8548816457202	26.8978783835037	88.4054938427115
265.833333333333	124.919616273814	100.718364909984	150.405001448089	55.6419006760938	26.0032317559837	85.8485603946013
267.833333333333	130.687220804762	106.870333054126	153.461210996614	35.9320274690006	12.5662612183224	63.6434897154461
269.833333333333	158.278211063895	134.744147949824	180.276478468153	33.1572083959933	10.9447100186983	61.2670386325837
271.833333333333	122.133994954384	99.5750716693583	143.273942833253	29.0701469330322	9.10739210165433	55.08266324923
273.833333333333	137.585306786226	113.407775045124	160.878016460936	42.1080660675694	16.2496116263377	71.8385326986934
275.833333333333	132.578564517105	108.081264615828	156.452368158898	46.3907024343026	18.9736917400909	76.4058221628159
277.833333333333	174.048368678345	148.870609053715	197.739372298082	41.8598919734213	15.8351619344811	72.0546284124699
279.833333333333	153.327712120741	131.077846129366	174.351654282724	22.3987014569157	6.21764490236134	45.0036216500495
281.833333333333	146.27074670355	123.442786089137	167.382134465921	25.9125584741941	7.43121831960489	50.9905670913012
283.833333333333	126.942414851351	103.266385869825	149.142444504541	34.9951656279849	12.1062483523719	62.7695474043267
285.833333333333	166.185953273652	143.35461646601	187.259061610446	24.0972607004639	6.83853981314345	47.5375785998343
287.833333333333	148.465955490764	122.981033193787	174.058468730682	58.7523443783888	27.9458402424903	91.0753878894995
289.833333333333	140.312581475276	114.627718223272	165.405530153431	55.2271245119409	25.3823257466013	87.4929908058915
291.833333333333	155.898402193427	130.509907568406	181.630223646034	56.6397277267103	26.0951686581529	88.7551603113048
293.833333333333	169.204864416924	145.803693055456	191.002252200163	29.270655812861	8.95305118828067	55.6499284694486
295.833333333333	168.920259037656	144.745221646787	190.561375130931	29.5020589741086	9.1076899985239	56.7199490990644
297.833333333333	142.404484436104	117.245595481761	168.026425061228	56.1189699667586	25.9297529530416	88.1688616130328
299.833333333333	138.338461362818	114.572948779933	160.965190343305	36.1361354139999	12.5649561979612	64.3226642188704
301.833333333333	143.462191350999	119.81489054224	165.084671226976	28.8508618655488	8.78446217971937	55.0209530986275
303.833333333333	164.868031008702	140.385173579166	187.496442093869	32.1555487774404	10.091308716321	59.3690853988798
305.833333333333	139.044738847152	115.143465859748	162.80862879356	41.7517621583815	15.7735799609991	70.7501468890809
307.833333333333	145.204873428932	119.512810682933	171.101749692578	62.5688980677189	31.6138902039722	94.7926398424282
309.833333333333	113.809297235676	89.0221763472115	139.797106712834	82.4627289529603	48.66520224996	115.015253484917
311.833333333333	124.863955223973	101.602627930931	146.906470870307	35.7147987148323	12.0602126453496	63.5501911156331
313.833333333333	130.693943248245	105.400980335303	156.883431426864	65.621882323548	33.7896952423191	97.9062259918221
315.833333333333	120.182599616858	96.3110876010027	144.213989894965	45.9305030158248	18.4041824241067	75.6445593035017
317.833333333333	120.003567241954	94.5664982037898	146.905232903341	87.2700958779356	53.9287890141124	120.425596052053
319.833333333333	112.930188297501	89.6769887415708	135.882353146964	41.2208754526802	15.882059285279	69.8446422382653
321.833333333333	113.076115477878	89.1975507136934	137.658622713738	51.9681837365304	23.8181048310237	82.322147206098
323.833333333333	159.27828595558	133.895501411322	183.32714090172	41.6186614263008	15.1798748205698	72.026969855649
325.833333333333	151.457421572993	125.763595495858	176.317753327699	57.8422503030744	27.2609349322119	90.030043528966
327.833333333333	118.395605388796	93.6867283653498	144.155422811372	70.752440211919	38.267429142412	103.072802796382
329.833333333333	175.007816806931	149.968563006656	197.740468526135	32.7969551983633	10.6488902428617	61.2994426800145
331.833333333333	143.713415245313	118.369642073127	168.793791885987	55.9430692583657	25.9636458688538	87.4271103059823
333.833333333333	138.923813523904	116.190222862229	159.948819522148	26.6750174142735	7.87566584851432	51.5537455873735
335.833333333333	150.338985542315	124.561364968328	175.933712879191	68.0795625047514	36.3032031937949	100.196806278897
337.833333333333	121.674766300074	97.5260597640578	145.413482973993	46.3067786282107	19.1251819916105	76.0797485834981
339.833333333333	134.887782054584	112.178834477462	155.86524912154	27.5000033012288	8.106431688639	52.6923297155168
341.833333333333	130.199172108143	107.40082563476	151.617321377514	31.1354458986771	10.0101394459314	57.7415214051004
343.833333333333	160.873108590668	137.512777500324	182.192013476903	26.7871840937687	7.7694294569988	52.1207720312852
345.833333333333	126.496161825225	103.196339727727	148.019075101598	30.96175509666	9.69834868656465	57.4872802100915
347.833333333333	109.276156190502	85.2472710245682	133.57040715241	53.3850461435359	24.3661249805182	83.9713884906702
349.833333333333	121.923562673877	97.9219831995304	144.69386833495	39.5550070862577	15.1885697684067	68.5118196734596
351.833333333333	152.963983212777	130.606291026973	174.171899200447	24.9379954287874	6.95378018869894	49.1227886754499
353.833333333333	105.968345012	82.7194221052023	129.570873340194	48.6466759139833	20.5921654043821	78.2840866328224
355.833333333333	170.297502701433	145.078672128642	194.460904345947	45.647041717678	18.6807991578362	75.6507901812846
357.833333333333	130.687508255836	106.330718130824	154.144861636148	42.1416805071978	15.8945123894164	72.00689034912
359.833333333333	122.61681425499	98.5512129875942	146.439801186466	44.7755176020346	18.0537823010064	74.7205385718559
361.833333333333	126.648604057494	102.512226968625	150.018316607111	42.1793698549834	16.228620901421	71.2736774582614
363.833333333333	131.313942591366	109.826525349414	152.148677835977	21.9752118271904	6.00428914088957	44.5598987251749
365.833333333333	152.724502038899	128.829565294814	175.238263739723	32.1603661761546	9.95838642902964	60.0122182620064
367.833333333333	119.206184392877	94.5130232409765	144.364458988936	61.752744209067	31.4852147263991	93.0990092923649
369.833333333333	141.431522156025	120.030178458254	162.786307752868	16.0547157732495	4.02901490966381	34.1735000132367
371.833333333333	155.162288844414	133.105934650186	176.383304326076	17.4325097378697	4.46301685335359	37.1575339984307
373.833333333333	150.620422250328	126.559390777145	173.113505738236	34.4952938422457	11.5594960140445	62.501694667193
375.833333333333	137.31626587757	112.132438751517	162.993491237722	56.1719968376249	26.0176393124104	88.1855745699489
377.833333333333	137.738411229513	113.21358250636	160.78415200054	42.2214046550756	16.6539142324843	72.2406046870159
379.833333333333	133.844507942321	110.213333814127	156.92576224817	38.7131591582101	14.1058947558601	67.2253497635059
381.833333333333	139.864235515226	117.603997196584	160.566413055721	25.6408212292384	7.38611752531247	50.4157197909654
383.833333333333	129.920145891891	105.404065988344	155.19447859934	54.6202872639915	24.9823974821337	85.6675618508237
385.833333333333	135.096683289468	110.691580266419	158.805723294253	49.3851815996796	21.6326189339439	80.2304671813825
387.833333333333	140.644590611022	116.552184824977	163.530975508099	35.8689422566844	12.2489940234955	64.8637585831939
389.833333333333	135.465146705029	111.097339298126	159.178330581189	40.6560817486329	14.9142802193445	69.9576840286035
391.833333333333	137.784507338212	113.203346244409	161.335314293583	42.7937908106548	16.401826500314	72.7513759159814
393.833333333333	121.96370690662	97.6733517179818	146.513215792238	51.2046497196792	22.5631729083563	82.0035658943901
395.833333333333	115.039784135489	91.7413052194649	138.59523831274	45.0226766771167	18.1682410559954	74.1639897954313
397.833333333333	162.852206849936	139.292589790095	185.043572799633	30.6120792962234	9.78423293787162	57.3598419190384
399.833333333333	142.105520071275	119.334208402526	163.169384626523	26.6216604550811	7.5659483499177	51.8765934122554
401.833333333333	157.520291931636	132.69381465436	180.987357908145	38.4246885068871	13.6226458720372	67.927568635592
403.833333333333	137.527061613265	113.863259218125	159.841357986133	34.5018056003851	11.7145590729318	62.6896597052994
405.833333333333	123.199162100905	97.7853978359879	149.053681310916	79.3040871635814	46.6920658034328	111.68507256274
407.833333333333	98.4654433360224	74.5724774987135	124.708841944783	93.4809970740792	60.4994803412838	125.92080197207
409.833333333333	151.673809240089	126.449008836042	176.246381811424	47.9723806554664	20.2355491655471	79.2160733942519
411.833333333333	137.089402386862	111.882854979715	162.297643796273	58.9725192801105	28.1891298146392	90.7601569463104
413.833333333333	141.086750812323	115.537959940254	165.33411811328	47.6798801894867	19.5571599652273	79.0738808199487
415.833333333333	138.844537037227	113.809671583465	164.05943740983	59.9879768869342	29.4955469069055	91.3883638413265
417.833333333333	169.009527061116	143.112430754767	193.161000901149	43.628849081234	16.472762155094	74.644186118718
419.833333333333	189.913069485922	164.840405683093	212.96286065311	35.8726921343457	12.1439862609256	65.0344773530097
421.833333333333	170.250269360542	147.804879864471	191.350410324896	22.0767481601489	6.02411246216621	44.4802045919837
423.833333333333	132.523216907264	109.125254299539	155.080863702044	36.6832818518078	12.9237375242602	65.0784317499137
425.833333333333	149.906799622051	124.356728696335	175.611400839258	60.8740425183308	29.3744734966392	92.8629390549231
427.833333333333	178.923249832539	155.685161110016	200.615951958028	26.7296410511685	7.68904092228133	51.9242028877145
429.833333333333	155.194618392937	133.284874828942	176.221287913621	24.7787826694702	7.00253526686047	48.4451640575381
431.833333333333	155.966646083383	130.229185737458	181.273091566138	58.2779978946005	27.4038041776389	90.6700831742019
433.833333333333	145.711059579851	120.966900231912	169.116411783786	44.5559187184247	17.5392352589187	75.1357937873879
435.833333333333	249.409288096412	222.30017233283	275.022590743194	47.445743748032	18.8380089046834	80.1381911182538
437.833333333333	199.938768125805	174.120734624795	224.267692074486	43.6735781160638	16.9347461732018	74.2407833255701
439.833333333333	168.645084943511	144.361414038578	192.086924727641	38.1526725553161	13.4817131113551	67.0743805225502
441.833333333333	172.398850401614	150.450645217571	192.851134045093	21.3995014857478	5.78753160475014	43.5624857005041
443.833333333333	119.304813171555	95.8165868261673	142.521043636918	41.0119922544283	15.5839157417988	69.9890368369994
445.833333333333	171.001925462446	147.817438408258	192.524972278574	27.2717633183646	7.90762449785427	52.9511952184665
447.833333333333	178.890847056514	153.153774613069	202.827742062831	41.911951736914	15.2639509056461	72.7508160381126
449.833333333333	172.462435645873	150.09598408162	193.718474864326	19.4588888558731	4.97006659213425	40.5518613799951
451.833333333333	130.128779508669	106.163357163223	154.344319452017	48.2823498906978	20.2469011040962	78.2415769922664
453.833333333333	146.103797700231	124.273554927442	166.913025539587	20.6125247943156	5.58902437779562	42.1671622067056
455.833333333333	174.842786566337	151.003743204495	195.68342591802	24.529092866399	6.78680282747764	48.924395069446
457.833333333333	142.817317507454	118.977999844802	165.409812703679	37.3737056381218	13.0943220896192	65.5538905581141
459.833333333333	169.257491972329	145.679369335492	191.036379680007	27.1249352864595	7.84731750425945	52.5107754397484
461.833333333333	167.936105132487	142.66111333998	192.010784276715	44.525618070516	17.5810511177406	74.9870477810213
463.833333333333	197.398830448783	171.541593496162	222.168297869401	44.9189813528064	17.7134538489733	75.3369611104927
465.833333333333	158.456425875438	133.618490604667	182.480906249676	44.8132358319209	17.8159419853804	75.7328152711067
467.833333333333	163.602997840484	140.536137898901	185.191554913134	29.6143584939318	8.97690527267604	56.3999465253435
469.833333333333	140.761829573674	117.415208830788	162.696362945687	32.2093105270799	10.5278424452448	59.1465905353507
471.833333333333	142.69085817047	116.895345545921	168.567261074668	82.8490850752769	49.9981912202526	116.182416126447
473.833333333333	153.100905166741	127.314942844821	178.091445079707	50.9713588880459	21.8365445918496	82.2748812716535
475.833333333333	168.02765854042	145.281866360675	189.702121238191	23.8087956053828	6.64446191858642	47.8676014849322
477.833333333333	167.971777934712	142.24005914194	193.90942657979	55.5316971957915	24.7695151229608	87.394499021976
479.833333333333	171.848223560558	150.086412963323	192.960653252162	19.1482570668657	5.08067207279897	39.6956769531416
481.833333333333	95.8094637952528	73.9613647219605	117.484511768564	34.9826837115784	12.3925156356871	62.0594778884139
483.833333333333	112.395304785535	89.2868409199166	134.504082725096	40.5049774194709	15.728312655086	69.2678374155441
485.833333333333	104.06363037372	83.3510287093929	124.356276616675	26.4418888005531	7.95250866006124	50.434325942977
487.833333333333	114.170144571202	91.1942012788974	136.980883227583	41.7218890928206	16.1801564654266	70.0709009906221
489.833333333333	103.800897913044	79.5082018333287	128.39968112297	59.3658986567567	29.3527907210599	90.9623972526926
491.833333333333	125.074864050666	100.874666083776	148.428316600929	41.8182130916597	16.1639385240768	71.0437132044516
493.833333333333	106.888073128157	83.8163839199025	130.203035444291	45.2319371611386	18.4928492978143	74.0949166563026
495.833333333333	105.960498062612	84.2665510844581	126.892614755068	31.0847678238196	10.2891405797164	56.9207437013676
497.833333333333	109.641276483363	88.6020254054006	130.011827703765	26.1809832553188	7.6734934669752	50.5601489302694
